sender,receiver,amount,block_id
app.nearcrowd.near,app.nearcrowd.near,0.06768410358178029,91223953
relay.aurora,relay.aurora,0.18821322751207087,91223953
sweat_welcome.near,e2bc287dd5d5096aac5df7e4d86a7a6585f4dd99ac4162384a84c7b8772c48ac,0.05,91223953
bigearnmon.near,bigearnmon.near,0.0035598062646753923,91223954
relay.aurora,relay.aurora,0.18821253600582785,91223954
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91223954
oracle.sweat,oracle.sweat,0.18309292739178293,91223954
jfdidxcj4adxqu6i.near,jfdidxcj4adxqu6i.near,0.01744184424134649,91223955
onlydip.near,onlydip.near,0.003598076516625218,91223956
relay.aurora,relay.aurora,0.18860223582154212,91223956
embr.playember_reserve.near,embr.playember_reserve.near,0.00020088272002033726,91223956
4d261f47697ee1c6301c587da1fc94aae661e029d8fb5a1975e237521f98f7ac,4d261f47697ee1c6301c587da1fc94aae661e029d8fb5a1975e237521f98f7ac,0.0031798691821086585,91223956
app.nearcrowd.near,app.nearcrowd.near,0.06768253172424658,91223957
lilkiev.near,lilkiev.near,0.003639768873787473,91223958
relay.aurora,relay.aurora,0.18865246590154222,91223958
embr.playember_reserve.near,embr.playember_reserve.near,0.0017432797188495835,91223958
99ad1b952ea04351d67acb0bdb2743b9b132eeb523c806f3a22db2458919bb06,99ad1b952ea04351d67acb0bdb2743b9b132eeb523c806f3a22db2458919bb06,0.0013896833021870556,91223958
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,887a5d4661f1865d4d33addea4ffa625d34d78a503aafdf822ea8bfa1d626c26,0.001,91223959
relay.aurora,relay.aurora,0.18835971045696948,91223959
embr.playember_reserve.near,embr.playember_reserve.near,3.93938054703375e-06,91223959
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223959
app.nearcrowd.near,app.nearcrowd.near,0.06755485478353371,91223960
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223960
61ec80a05242dee3fdab1fff17347c0af1b2d83799b92ef71a03571ccdbaf15f,61ec80a05242dee3fdab1fff17347c0af1b2d83799b92ef71a03571ccdbaf15f,0.010778922143762627,91223960
relay.aurora,relay.aurora,0.18821107345685048,91223961
shedevr.near,shedevr.near,0.003428686991388818,91223962
embr.playember_reserve.near,embr.playember_reserve.near,0.0002008883080396321,91223962
sweat_welcome.near,5bed6f6f2b3601a6648df6c8880cc5fa4fe6fad3cb38b7a9bc311243eb812e75,0.05,91223963
app.nearcrowd.near,app.nearcrowd.near,0.06768128374217781,91223964
embr.playember_reserve.near,embr.playember_reserve.near,0.0017714026845900225,91223964
2b7849063f50ea68d2d859225a8bc779b8b25ab00cdf6f54bd0211d1282f7bbe,920f5151e8aa7744435204bdeeeac86e46df606354e8296759801ca82fe2b4c2,0.047849,91223965
fb909101cb0973212289a5b611f163142c9c1ac58e9fc68b99270e7acd89e97a,fb909101cb0973212289a5b611f163142c9c1ac58e9fc68b99270e7acd89e97a,0.0021920152602858977,91223965
app.nearcrowd.near,app.nearcrowd.near,0.06768222024402765,91223966
relay.aurora,relay.aurora,0.18865246590154222,91223966
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,0.18849303839197232,91223966
oracle.sweat,oracle.sweat,0.18307092306332315,91223966
khvlada.near,khvlada.near,0.0035321577528512945,91223967
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,0.00011043022107742419,91223967
61ec80a05242dee3fdab1fff17347c0af1b2d83799b92ef71a03571ccdbaf15f,61ec80a05242dee3fdab1fff17347c0af1b2d83799b92ef71a03571ccdbaf15f,0.0013924238134204463,91223967
app.nearcrowd.near,app.nearcrowd.near,0.06768382108904222,91223968
oracle.sweat,oracle.sweat,0.1830797029206569,91223968
relay.aurora,relay.aurora,0.18788943175504136,91223969
oracle.sweat,oracle.sweat,0.1830947851066956,91223969
app.nearcrowd.near,app.nearcrowd.near,0.06768250014765434,91223970
relay.aurora,relay.aurora,0.18851198542020603,91223970
5b36e3519483aebce84a09541cad7668f1960008b228bbb573b30d5675e188ec,5b36e3519483aebce84a09541cad7668f1960008b228bbb573b30d5675e188ec,0.0013910635231652556,91223970
relay.aurora,relay.aurora,0.18840324556765112,91223971
7725893d06fa73773badc90488becd5b1fff398b554a85f2f5d52e663d922dd1,7725893d06fa73773badc90488becd5b1fff398b554a85f2f5d52e663d922dd1,0.0013929036933722555,91223971
dontstepon.near,dontstepon.near,0.006284803280127179,91223972
7ad70ad8bf3b3eb5c55e0de6b33be53d97e7f1d70b78bb755f9a96b903fc0a2a,7ad70ad8bf3b3eb5c55e0de6b33be53d97e7f1d70b78bb755f9a96b903fc0a2a,0.0013896872514158555,91223972
arlemonira.near,arlemonira.near,0.003528552125313355,91223973
social-storage.pagodaplatform.near,social-storage.pagodaplatform.near,0.18864161636069454,91223973
81256bb54180697ab1f45692434a1b2b8e42809ede72fdd725d18fd5d5db4687,81256bb54180697ab1f45692434a1b2b8e42809ede72fdd725d18fd5d5db4687,0.010778921321006626,91223974
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,cdc4e1b4187ef8867f35bb107b5b620499aae1ced2a374ca7d0f7777ae88ecfe,0.0015,91223975
relay.aurora,relay.aurora,0.18865246590154222,91223975
44d12eb0b132f6735ccf5b924f492ac769f9747328ef2230829acff89bffc9b6,8a261034a6b79060b9fe9d5a070025aa339cadeacfbe74dfacb3e0014f38b004,0.07,91223976
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,1.25248430625e-05,91223976
app.nearcrowd.near,app.nearcrowd.near,0.06760536606708496,91223977
bigearnmon.near,bigearnmon.near,0.003596417190444218,91223978
embr.playember_reserve.near,embr.playember_reserve.near,0.0002008851947145964,91223978
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223978
relay.aurora,relay.aurora,0.1873808486387597,91223979
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223979
32de6bf410e445491c3a2623a1a8360d3f837d7be2acdf00767bbcb4aec51549,32de6bf410e445491c3a2623a1a8360d3f837d7be2acdf00767bbcb4aec51549,0.0013897319152288102,91223979
khvlada.near,khvlada.near,0.003420172685611718,91223980
embr.playember_reserve.near,embr.playember_reserve.near,0.0017432620231693245,91223980
app.nearcrowd.near,app.nearcrowd.near,0.06768250578344569,91223981
embr.playember_reserve.near,embr.playember_reserve.near,3.93938054703375e-06,91223981
sweat_welcome.near,sweat_welcome.near,0.00035,91223981
alekseev_imp2.near,alekseev_imp2.near,0.003538110315908618,91223982
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223982
relay.aurora,relay.aurora,0.18865246590154222,91223983
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223983
app.nearcrowd.near,app.nearcrowd.near,0.06756556876185744,91223984
e06e9418790c0a7ee1799f5a8e6036be64c05ba1392b5f85b776feb8d9273e73,e06e9418790c0a7ee1799f5a8e6036be64c05ba1392b5f85b776feb8d9273e73,0.02841094286147405,91223984
relay.aurora,relay.aurora,0.18866098008972332,91223985
sweat_welcome.near,61e16b68bd500a5b6de5224985f4a20ec8da5f0c9202341cefd1c3b27363bb1c,0.05,91223985
nataly123.near,nataly123.near,0.0034829424119957176,91223986
relay.aurora,relay.aurora,0.18821438453365866,91223986
e06e9418790c0a7ee1799f5a8e6036be64c05ba1392b5f85b776feb8d9273e73,e06e9418790c0a7ee1799f5a8e6036be64c05ba1392b5f85b776feb8d9273e73,0.005294210101584735,91223986
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223986
app.nearcrowd.near,app.nearcrowd.near,0.06768410358178029,91223987
relay.aurora,relay.aurora,0.18821125934965505,91223987
e06e9418790c0a7ee1799f5a8e6036be64c05ba1392b5f85b776feb8d9273e73,e06e9418790c0a7ee1799f5a8e6036be64c05ba1392b5f85b776feb8d9273e73,0.005294210101584735,91223986
sweat_welcome.near,d56d5c2dd180f4aff40061d30de92d40466e301dde2383c0641d243a77faca43,0.05,91223987
relay.aurora,relay.aurora,0.18851199060356885,91223988
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223988
oracle.sweat,oracle.sweat,0.18309424301913185,91223988
5c33c6218d47e00ef229f60da78d0897e1ee9665312550b8afd5f9c7bc6957d2,6022183fb85fddda9c433c0fa638214423a932b59bbdbc8f54037ca596ea8939,3399.99,91223989
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91223989
4402175cb6624c8d00748b7212971d2a5be07b348eae6540a2b1307b50d8eb83,4402175cb6624c8d00748b7212971d2a5be07b348eae6540a2b1307b50d8eb83,0.0013896800111630554,91223989
nearcrowd_5.near,nearcrowd_5.near,0.003528480058590218,91223990
relay.aurora,relay.aurora,0.18790069430638795,91223990
oracle.sweat,oracle.sweat,0.18307088904489394,91223990
9tv.near,0an.near,0.04632,91223991
b0456ce293f4692035254a5a0ccccafca004302e1f465212a55cc7d947544751,b0456ce293f4692035254a5a0ccccafca004302e1f465212a55cc7d947544751,0.0013923722384570913,91223991
app.nearcrowd.near,app.nearcrowd.near,0.06757820147664241,91223992
relay.aurora,relay.aurora,0.18865246590154222,91223992
app.nearcrowd.near,app.nearcrowd.near,0.06764026115439316,91223993
sweat_welcome.near,d8bd146b5eaaf6a7090edb0bb55408b106330b66d84cc16ce2c0bfe838491898,0.05,91223993
aac6711da22781ae24258372b04b6d33e7a68ce8fc1e924594732ed79814721e,1eb03e80ed3138fb0a84fbebc7a45e4f156d417c9f9c6a8716e380b58fa3c972,10.684443164999225,91223994
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91223994
7725893d06fa73773badc90488becd5b1fff398b554a85f2f5d52e663d922dd1,7725893d06fa73773badc90488becd5b1fff398b554a85f2f5d52e663d922dd1,0.0013929516482092104,91223994
1ba6530ff47b2abb65f3c9d29bbde83f229dc64d6f2b1b4584cfbfdd9318eaa5,0e503124f7a0d6c2a460f610a7bbae5c272ea288433637ee7f72230e0a04c214,0.06,91223995
relay.aurora,relay.aurora,0.18866098008972332,91223995
tramtina.near,tramtina.near,0.0004370856764509335,91223995
app.nearcrowd.near,app.nearcrowd.near,0.06768088174291513,91223996
oracle.sweat,oracle.sweat,0.18311843363115252,91223996
app.nearcrowd.near,app.nearcrowd.near,0.06768250578344569,91223997
app.nearcrowd.near,app.nearcrowd.near,0.06768549329758203,91223998
relay.aurora,relay.aurora,0.18737503538771452,91223998
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223998
sweat_welcome.near,sweat_welcome.near,0.00035,91223998
app.nearcrowd.near,app.nearcrowd.near,0.0676838537934842,91223999
bc3aa8fbb482c28e2049b4b01787b0df0fe1c0b54ab85b2c168e364459b0d2bc,bc3aa8fbb482c28e2049b4b01787b0df0fe1c0b54ab85b2c168e364459b0d2bc,0.0013897332316384103,91223999
thx.near,thx.near,0.003604583574352418,91224000
relay.aurora,relay.aurora,0.18865246590154222,91224000
oracle.sweat,oracle.sweat,0.18308109631574052,91224000
dontstepon.near,dontstepon.near,0.018040201418107568,91224001
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224001
721a551bf51e5d34a373f902dab5919298f07f673c937eeda67c6087f380d28d,721a551bf51e5d34a373f902dab5919298f07f673c937eeda67c6087f380d28d,0.004542232985725484,91224002
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224002
07170143269840496dfb49b5c16e1b86815111a6b2302c2ef89ba22ece71f22e,07170143269840496dfb49b5c16e1b86815111a6b2302c2ef89ba22ece71f22e,0.0013896800111630554,91224002
app.nearcrowd.near,app.nearcrowd.near,0.06768088174291513,91224003
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91224003
e3c0058fc1106a58ed2b5a3860f7c88410d824a8f9143481e6cf5078f551d097,e3c0058fc1106a58ed2b5a3860f7c88410d824a8f9143481e6cf5078f551d097,0.0013915661615926103,91224003
0a5145978ce8cc966539a60ee645d8fff23e38319543f8535d607091b517b81e,e0b84c69e441f464ce2b2ac1b73d13341de79c7e7545bbb7c7e43b082da60601,54.93,91224004
mytestapi.embr.playember_reserve.near,db75cd98-8.embr.playember_reserve.near,0.0015490903370985196,91224004
app.nearcrowd.near,app.nearcrowd.near,0.06756405150043036,91224005
relay.aurora,relay.aurora,0.18866098008972332,91224005
0a5145978ce8cc966539a60ee645d8fff23e38319543f8535d607091b517b81e,0a5145978ce8cc966539a60ee645d8fff23e38319543f8535d607091b517b81e,1.25248430625e-05,91224005
sweat_welcome.near,5adc8dbc963cee3d472464ec1ae6bc47b8e343002d0c5f20d9d5444e16389f6c,0.05,91224005
rezerv-33.near,rezerv-33.near,0.003518210243145896,91224006
relay.aurora,relay.aurora,0.18820857043867087,91224007
oracle.sweat,oracle.sweat,0.18309760657158913,91224007
48c691e2028d34ae4bf2f4474e96f0c09f406d26c9a0a49161c5e4bd21bc445d,48c691e2028d34ae4bf2f4474e96f0c09f406d26c9a0a49161c5e4bd21bc445d,0.021852924340161128,91224008
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224008
db75cd98-8.embr.playember_reserve.near,db75cd98-8.embr.playember_reserve.near,0.0036047733436631196,91224009
oracle.sweat,oracle.sweat,0.18308426442472214,91224009
48c691e2028d34ae4bf2f4474e96f0c09f406d26c9a0a49161c5e4bd21bc445d,48c691e2028d34ae4bf2f4474e96f0c09f406d26c9a0a49161c5e4bd21bc445d,0.004534812498570284,91224010
relay.aurora,relay.aurora,0.18865246590154222,91224010
gloriafoster.near,gloriafoster.near,0.006106012679762007,91224010
ad7c3dd43b680275494dc515ddf46480d66b99400055d5402585f0b32487537e,ad7c3dd43b680275494dc515ddf46480d66b99400055d5402585f0b32487537e,0.013202959262925543,91224011
oracle.sweat,oracle.sweat,0.1830810940849384,91224011
app.nearcrowd.near,app.nearcrowd.near,0.06756209535989664,91224012
relay.aurora,relay.aurora,0.18789500715779997,91224012
relayer.pagodaplatform.near,relayer.pagodaplatform.near,0.0002407697287615566,91224012
oracle.sweat,oracle.sweat,0.18313014853212922,91224012
relay.aurora,relay.aurora,0.18816848636224365,91224013
relayer.pagodaplatform.near,relayer.pagodaplatform.near,0.0002407697287615566,91224012
6a9f4b934935602bb5e61cb9020323f150c7d21577797aef136c254fb6f198ee,6a9f4b934935602bb5e61cb9020323f150c7d21577797aef136c254fb6f198ee,0.0031780813046897454,91224013
app.nearcrowd.near,app.nearcrowd.near,0.067683855274445,91224014
oracle.sweat,oracle.sweat,0.18308534620565245,91224014
lviv.near,lviv.near,0.003544644867640418,91224015
relay.aurora,relay.aurora,0.18866098008972332,91224015
relay.aurora,relay.aurora,0.18821253337300867,91224016
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91224016
app.nearcrowd.near,tolyaho_m23.crowdforces.near,3.575,91224017
ee8fefaf424b4201e4c726904c1cd05715cec423892f6b1038ad91c540f48003,920f5151e8aa7744435204bdeeeac86e46df606354e8296759801ca82fe2b4c2,0.047849,91224018
sweat_welcome.near,5409339aa604db664800e9e307878f8780f13b69f58e1d574b7ef2051d9c44f4,0.05,91224018
app.nearcrowd.near,app.nearcrowd.near,0.06758550106519769,91224019
relay.aurora,relay.aurora,0.18865246590154222,91224019
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224019
sweat_welcome.near,be00ea85c68acc2b2de9a6d3edb7b531d98c218c75f0c1514841c15ce0e6bb86,0.05,91224019
relay.aurora,relay.aurora,0.1883748468895661,91224020
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91224020
sweat_welcome.near,sweat_welcome.near,0.00035,91224020
cthulhu.near,cthulhu.near,0.003420217220498018,91224021
relay.aurora,relay.aurora,0.18821049131279166,91224021
oracle.sweat,oracle.sweat,0.18309232952249624,91224021
5c33c6218d47e00ef229f60da78d0897e1ee9665312550b8afd5f9c7bc6957d2,4ddda025471e0b06536b36d67bfd55d66ead9d2632fc5629b0d0619f70009e6b,0.64123878,91224022
oracle.sweat,oracle.sweat,0.18308907524261803,91224022
app.nearcrowd.near,app.nearcrowd.near,0.06768701674106357,91224023
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224023
arlemonira.near,arlemonira.near,0.013197129674197143,91224024
relay.aurora,relay.aurora,0.18804316488148773,91224024
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224024
system,lowercases.near,1e-24,91224024
oracle.sweat,oracle.sweat,0.1831051390088202,91224025
ad7c3dd43b680275494dc515ddf46480d66b99400055d5402585f0b32487537e,ad7c3dd43b680275494dc515ddf46480d66b99400055d5402585f0b32487537e,0.0034195756371920177,91224026
relay.aurora,relay.aurora,0.18840453569684731,91224026
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91224026
oracle.sweat,oracle.sweat,0.18310783652342502,91224026
app.nearcrowd.near,app.nearcrowd.near,0.06768251171582071,91224027
relay.aurora,relay.aurora,0.18865246590154222,91224027
e589457354361489a89039b8be6737cbc2db4d13919b6ccf23889a60f3b0d8f3,0938a0bb1a1fba2773e1a4117581ee62b1ad58408990dd563c995630c6064ccb,276.1415,91224028
oracle.sweat,oracle.sweat,0.18307126931338108,91224028
e589457354361489a89039b8be6737cbc2db4d13919b6ccf23889a60f3b0d8f3,e589457354361489a89039b8be6737cbc2db4d13919b6ccf23889a60f3b0d8f3,1.25248430625e-05,91224029
oracle.sweat,oracle.sweat,0.183084625352534,91224029
app.nearcrowd.near,app.nearcrowd.near,0.06768385223122665,91224030
relay.aurora,relay.aurora,0.18820911452721367,91224030
oracle.sweat,oracle.sweat,0.1830696849135549,91224030
oracle.sweat,oracle.sweat,0.18309048980221693,91224031
alekseev_imp2.near,alekseev_imp2.near,0.003541334040692618,91224032
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224033
ec4661119a931374ad27912af15273e7944cb97f85cda88f5800160262c1706a,ec4661119a931374ad27912af15273e7944cb97f85cda88f5800160262c1706a,0.0013896786947534556,91224033
relay.aurora,relay.aurora,0.18788934816303177,91224034
app.nearcrowd.near,app.nearcrowd.near,0.0676825279587445,91224035
sweat_welcome.near,b665fdee82ff30a10bfc3f6d20378c0ccb836806eb6af2c3ae9e4998820a0d82,0.05,91224035
app.nearcrowd.near,app.nearcrowd.near,0.06768379225449,91224036
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91224036
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224036
0a5145978ce8cc966539a60ee645d8fff23e38319543f8535d607091b517b81e,5cfacad848bf2e4f355e710b29297336c3bf3fbaf7238942b2657a1afab5ddc9,27.8863,91224037
relay.aurora,relay.aurora,0.18865246590154222,91224037
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224037
oracle.sweat,oracle.sweat,0.183107136063817,91224037
app.nearcrowd.near,app.nearcrowd.near,0.06768250014765434,91224038
relay.aurora,relay.aurora,0.18821170516664407,91224038
orochimaru.near,orochimaru.near,0.003621217616058392,91224039
oracle.sweat,oracle.sweat,0.1831076311198015,91224039
relay.aurora,relay.aurora,0.18821377465912326,91224040
oracle.sweat,oracle.sweat,0.1831079080547608,91224040
app.nearcrowd.near,app.nearcrowd.near,0.06768250578344569,91224041
oracle.sweat,oracle.sweat,0.18312451027156013,91224041
poleschuka123.near,poleschuka123.near,0.003541213788696518,91224042
oracle.sweat,oracle.sweat,0.1830843331883352,91224042
relay.aurora,relay.aurora,0.18606320426653356,91224043
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224043
app.nearcrowd.near,app.nearcrowd.near,0.06768248829574419,91224044
relay.aurora,relay.aurora,0.18866096824203693,91224044
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224044
sweat_welcome.near,de27d66710873fa7d63e101a37482b8871425168b197c93d290cccb47f5684f8,0.05,91224044
lviv.near,lviv.near,0.013204243066079943,91224045
relay.aurora,relay.aurora,0.18865246590154222,91224045
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91224045
sweat_welcome.near,sweat_welcome.near,0.00035,91224045
nesvitvladik.near,nesvitvladik.near,0.0035336192951083154,91224046
oracle.sweat,oracle.sweat,0.18309764501909453,91224046
catdoja.near,catdoja.near,0.0036349382870096733,91224047
relay.aurora,relay.aurora,0.18821077405954145,91224047
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224047
app.nearcrowd.near,app.nearcrowd.near,0.06768088174291513,91224048
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224048
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91224049
app.nearcrowd.near,app.nearcrowd.near,0.0675979816636678,91224050
oracle.sweat,oracle.sweat,0.18308419078907115,91224050
app.nearcrowd.near,app.nearcrowd.near,0.06768410358178029,91224051
relay.aurora,relay.aurora,0.18821579358558427,91224051
d3d39a189c4f8aa6206a8a6d9686d09946ff8cbd99205b7872d7569e6d46c327,d3d39a189c4f8aa6206a8a6d9686d09946ff8cbd99205b7872d7569e6d46c327,0.010780618633632506,91224051
app.nearcrowd.near,app.nearcrowd.near,0.06768383707608233,91224052
relay.aurora,relay.aurora,0.18843643738339055,91224052
relay.aurora,relay.aurora,0.18850648638351664,91224053
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224053
aa032c305e5b1314426fde3862d31d2c4d26561643d9f189818a0e5750aab306,aa032c305e5b1314426fde3862d31d2c4d26561643d9f189818a0e5750aab306,0.0013915182067556556,91224053
app.nearcrowd.near,app.nearcrowd.near,0.06768251171582071,91224054
relay.aurora,relay.aurora,0.18865246590154222,91224054
99ad1b952ea04351d67acb0bdb2743b9b132eeb523c806f3a22db2458919bb06,99ad1b952ea04351d67acb0bdb2743b9b132eeb523c806f3a22db2458919bb06,0.0013896833021870556,91224054
sweat_welcome.near,f733cef3b34d5a5693f905323c7baaa40612185ba552d257b93bc7dffc3e0fcc,0.05,91224055
4ddda025471e0b06536b36d67bfd55d66ead9d2632fc5629b0d0619f70009e6b,4ddda025471e0b06536b36d67bfd55d66ead9d2632fc5629b0d0619f70009e6b,0.004536657860510084,91224056
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91224056
0e503124f7a0d6c2a460f610a7bbae5c272ea288433637ee7f72230e0a04c214,1ba6530ff47b2abb65f3c9d29bbde83f229dc64d6f2b1b4584cfbfdd9318eaa5,0.11,91224057
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224057
0e503124f7a0d6c2a460f610a7bbae5c272ea288433637ee7f72230e0a04c214,0e503124f7a0d6c2a460f610a7bbae5c272ea288433637ee7f72230e0a04c214,1.25248430625e-05,91224058
relay.aurora,relay.aurora,0.18789324013060135,91224058
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224058
d3d39a189c4f8aa6206a8a6d9686d09946ff8cbd99205b7872d7569e6d46c327,d3d39a189c4f8aa6206a8a6d9686d09946ff8cbd99205b7872d7569e6d46c327,0.0013910635231652556,91224058
oracle.sweat,oracle.sweat,0.1831059433438171,91224059
app.nearcrowd.near,app.nearcrowd.near,0.06768382857807953,91224060
relay.aurora,relay.aurora,0.18821001608892607,91224060
sweat_welcome.near,8c187795f8d9d2f89d0393088fc0e1047cfc92c8d7ca6504e61c18e19078e8b9,0.05,91224060
nataly123.near,nataly123.near,0.003416846184516518,91224061
relay.aurora,relay.aurora,0.1883643689437145,91224061
oracle.sweat,oracle.sweat,0.18308369462159602,91224061
app.nearcrowd.near,app.nearcrowd.near,0.06768088174291513,91224062
relay.aurora,relay.aurora,0.1783212503579312,91224062
feefe2180ae0cf8fa89e5e93835e0d5858d4409ad9190c3fa71d83d1e6cbf22c,feefe2180ae0cf8fa89e5e93835e0d5858d4409ad9190c3fa71d83d1e6cbf22c,0.0013915720854358103,91224062
dumdum.near,dumdum.near,0.013198653303813647,91224063
relay.aurora,relay.aurora,0.18738131563021432,91224063
oracle.sweat,oracle.sweat,0.18310743527170548,91224063
relay.aurora,relay.aurora,0.18821125997923505,91224064
cb3d36f1cac02f4260aac1f2f741610dca9c257c5f54f8feb29aace80d3ee8de,cb3d36f1cac02f4260aac1f2f741610dca9c257c5f54f8feb29aace80d3ee8de,0.0013915267634180555,91224064
giperwow.near,giperwow.near,0.003535506522852836,91224065
oracle.sweat,oracle.sweat,0.18307872312085222,91224065
alekseev_imp2.near,alekseev_imp2.near,0.013197100312879143,91224066
app.nearcrowd.near,app.nearcrowd.near,0.06768250578344569,91224067
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224067
sweat_welcome.near,c46ac1e6a9be1d9296ab1ccb7631d71460bd576c199ecf2abd96b74eb38b4745,0.05,91224067
app.nearcrowd.near,app.nearcrowd.near,0.06768250578344569,91224068
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91224068
oracle.sweat,oracle.sweat,0.18309522184848637,91224068
arlemonira.near,arlemonira.near,0.013197129674197143,91224069
01e029848a61f92d4ba84f3ca7240eb46db78c801dfbeaa1fa3a2edcd12cc631,01e029848a61f92d4ba84f3ca7240eb46db78c801dfbeaa1fa3a2edcd12cc631,0.0013924257057592463,91224069
catdoja.near,catdoja.near,0.0035916357342548177,91224070
relay.aurora,relay.aurora,0.18836945996308344,91224070
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91224070
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91224071
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91224071
oracle.sweat,oracle.sweat,0.18310325352068765,91224071
relay.aurora,relay.aurora,0.18865246590154222,91224072
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91224072
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,bb1ae5ce14e4c2daba25c9efb6db0e0baf17aaf90904d383d929dfc5a1a776dd,0.0015,91224073
jupyter.near,jupyter.near,0.001963263636602852,91224073
app.nearcrowd.near,app.nearcrowd.near,0.06756224472119784,91224074
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,1.25248430625e-05,91224074
oracle.sweat,oracle.sweat,0.18310037541078972,91224074
iwhite.near,iwhite.near,0.013202320408252142,91224075
b10210241b8e9a60bdb6899937109ef68853cf952c7a5c2fa0c46040448156e5,b10210241b8e9a60bdb6899937109ef68853cf952c7a5c2fa0c46040448156e5,0.0013924165731676462,91224075
app.nearcrowd.near,app.nearcrowd.near,0.06768250014765434,91224076
ee905601c5ab1f2c5accae5c68bc652898eace5ebbf264f3322c04f6112569fe,ee905601c5ab1f2c5accae5c68bc652898eace5ebbf264f3322c04f6112569fe,0.0022325123346609503,91224076
app.nearcrowd.near,app.nearcrowd.near,0.06768385412160775,91224077
sweat_welcome.near,6384b2723522594b6cdce2ad3d8b66f2d7bf4ea7310acf95faae42e7d17cbffa,0.05,91224078
app.nearcrowd.near,app.nearcrowd.near,0.06768221838248693,91224079
oracle.sweat,oracle.sweat,0.1830884100839716,91224079
shok173.near,shok173.near,0.003484010985226718,91224080
